inchi	names	iupac_name	smiles	cid	record_ids	logBB	logBB_group	BBB+/BBB-	BBB+/BBB-_group	split
InChI=1S/C21H31NO/c1-4-21-10-11-22(14-15-6-5-7-15)19(20(21,2)3)12-16-8-9-17(23)13-18(16)21/h8-9,13,15,19,23H,4-7,10-12,14H2,1-3H3	Cogazocine	10-(cyclobutylmethyl)-1-ethyl-13,13-dimethyl-10-azatricyclo[7.3.1.02,7]trideca-2(7),3,5-trien-4-ol	CCC12CCN(CC3CCC3)C(Cc3ccc(O)cc31)C2(C)C	198576.0	R6_adenot_2004:1019			BBB+	C	test
InChI=1S/C21H32N2O/c1-19-11-13-12-22-23-18(13)10-14(19)4-5-15-16(19)6-8-20(2)17(15)7-9-21(20,3)24/h12,14-17,24H,4-11H2,1-3H3,(H,22,23)/t14-,15+,16-,17-,19-,20-,21-/m0/s1	Stanozolol	(1S,2S,10S,13R,14S,17S,18S)-2,17,18-trimethyl-6,7-diazapentacyclo[11.7.0.02,10.04,8.014,18]icosa-4(8),5-dien-17-ol	C[C@]12Cc3cn[nH]c3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O	25249.0	R14_ghose_2012:853|R23_gupta_2019:922|R51_doninger_2002:128			BBB-	C	training
InChI=1S/C21H32N2O/c1-2-3-7-18-12-16-22(17-13-18)14-6-15-23-20-9-5-4-8-19(20)10-11-21(23)24/h4-5,8-9,18H,2-3,6-7,10-17H2,1H3	77-Lh-28-1|1-[3-(4-Butylpiperidin-1-Yl)Propyl]-3,4-Dihydroquinolin-2-One	1-[3-(4-butylpiperidin-1-yl)propyl]-3,4-dihydroquinolin-2-one	CCCCC1CCN(CCCN2C(=O)CCc3ccccc32)CC1	10236758.0	R26_chico_2009:14	0.6	A	BBB+	A	training
InChI=1S/C21H32N6O3/c1-4-19(28)27(18-9-7-6-8-10-18)21(17-30-3)11-13-24(14-12-21)15-16-26-20(29)25(5-2)22-23-26/h6-10H,4-5,11-17H2,1-3H3	Alfentanil|Alfentanil Hydrochloride	N-[1-[2-(4-ethyl-5-oxotetrazol-1-yl)ethyl]-4-(methoxymethyl)piperidin-4-yl]-N-phenylpropanamide	CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1	51263.0	R6_adenot_2004:1005|R14_ghose_2012:3|R23_gupta_2019:4|R25_brito_sanchez_2015:114|R46_mendoza_valencia_2017:112|R47_radchenko_2020:400	-0.84	B1	BBB+	A	training
InChI=1S/C21H32O/c1-3-12-21(22)14-11-19-18-9-8-15-6-4-5-7-16(15)17(18)10-13-20(19,21)2/h3,6,16-19,22H,1,4-5,7-14H2,2H3/t16-,17+,18+,19-,20-,21-/m0/s1	Allylestrenol	(8R,9S,10R,13S,14S,17R)-13-methyl-17-prop-2-enyl-2,3,6,7,8,9,10,11,12,14,15,16-dodecahydro-1H-cyclopenta[a]phenanthren-17-ol	C=CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C	235905.0	R23_gupta_2019:336			BBB-	C	training
InChI=1S/C21H32O2/c1-12(22)15-4-5-16-14-10-18(23)21-11-13(21)6-9-20(21,3)17(14)7-8-19(15,16)2/h13-18,23H,4-11H2,1-3H3/t13-,14-,15+,16-,17-,18+,19+,20+,21+/m0/s1	Cyclopregnol	1-[(1S,2R,5S,7S,8R,10S,11S,14S,15S)-8-hydroxy-2,15-dimethyl-14-pentacyclo[8.7.0.02,7.05,7.011,15]heptadecanyl]ethanone	CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@@H](O)[C@@]45C[C@@H]4CC[C@]5(C)[C@H]3CC[C@]12C	12308830.0	R6_adenot_2004:1442			BBB+	C	training
InChI=1S/C21H32O2/c1-13(22)17-6-7-18-16-5-4-14-12-15(23)8-10-20(14,2)19(16)9-11-21(17,18)3/h4,15-19,23H,5-12H2,1-3H3/t15-,16-,17+,18-,19-,20-,21+/m0/s1	Pregnenolone	1-[(3S,8S,9S,10R,13S,14S,17S)-3-hydroxy-10,13-dimethyl-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-17-yl]ethanone	CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	8955.0	R6_adenot_2004:896			BBB+	C	training
InChI=1S/C21H32O2/c1-13-11-14-12-15(22)5-8-19(14,2)16-6-9-20(3)17(18(13)16)7-10-21(20,4)23/h12-13,16-18,23H,5-11H2,1-4H3/t13-,16-,17-,18+,19-,20-,21-/m0/s1	Calusterone	(7S,8R,9S,10R,13S,14S,17S)-17-hydroxy-7,10,13,17-tetramethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-one	C[C@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@]3(C)O)[C@H]12	28204.0	R14_ghose_2012:413			BBB-	C	training
InChI=1S/C21H32O3/c1-12(22)16-6-7-17-15-5-4-13-10-14(23)8-9-20(13,2)19(15)18(24)11-21(16,17)3/h13-17,19,23H,4-11H2,1-3H3/t13-,14+,15-,16+,17-,19+,20-,21+/m0/s1	Alfaxalone	(3R,5S,8S,9S,10S,13S,14S,17S)-17-acetyl-3-hydroxy-10,13-dimethyl-1,2,3,4,5,6,7,8,9,12,14,15,16,17-tetradecahydrocyclopenta[a]phenanthren-11-one	CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C	104845.0	R6_adenot_2004:923			BBB+	C	training
InChI=1S/C21H32O3/c1-12(22)16-6-7-17-15-5-4-13-10-14(23)8-9-20(13,2)19(15)18(24)11-21(16,17)3/h13-17,19,23H,4-11H2,1-3H3/t13-,14-,15+,16-,17+,19-,20+,21-/m1/s1	Renanolone	(3R,5R,8S,9S,10S,13S,14S,17S)-17-acetyl-3-hydroxy-10,13-dimethyl-1,2,3,4,5,6,7,8,9,12,14,15,16,17-tetradecahydrocyclopenta[a]phenanthren-11-one	CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C	68930.0	R6_adenot_2004:949			BBB+	C	training
InChI=1S/C21H32O4/c1-20-8-7-13(23)9-12(20)3-4-14-15-5-6-16(18(25)11-22)21(15,2)10-17(24)19(14)20/h12-16,19,22-23H,3-11H2,1-2H3/t12-,13+,14-,15-,16+,19+,20-,21-/m0/s1	Alfadolone	(3R,5S,8S,9S,10S,13S,14S,17S)-3-hydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-1,2,3,4,5,6,7,8,9,12,14,15,16,17-tetradecahydrocyclopenta[a]phenanthren-11-one	C[C@]12CC[C@@H](O)C[C@@H]1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)CC(=O)[C@@H]12	9798416.0	R6_adenot_2004:922			BBB+	C	training
InChI=1S/C21H33N3O2/c1-5-6-7-8-9-13-22-20(25)26-16-10-11-18-17(15-16)21(2)12-14-23(3)19(21)24(18)4/h10-11,15,19H,5-9,12-14H2,1-4H3,(H,22,25)/t19-,21+/m1/s1	Eptastigmine	[(3aR,8bS)-3,4,8b-trimethyl-2,3a-dihydro-1H-pyrrolo[2,3-b]indol-7-yl] N-heptylcarbamate	CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C	65872.0	R6_adenot_2004:1259			BBB+	C	training
InChI=1S/C21H33N3O5S/c1-20(2,3)19(27)29-13-28-18(26)15-21(4,5)30-17-14(16(25)24(15)17)22-12-23-10-8-6-7-9-11-23/h12,14-15,17H,6-11,13H2,1-5H3/b22-12+/t14-,15+,17-/m1/s1	Pivmecillinam	2,2-dimethylpropanoyloxymethyl (2S,5R,6R)-6-(azepan-1-ylmethylideneamino)-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate	CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](/N=C/N3CCCCCC3)[C@H]2SC1(C)C	115163.0	R6_adenot_2004:257|R14_ghose_2012:785|R23_gupta_2019:846			BBB-	C	test
InChI=1S/C21H33NO/c1-19(2)18-11-12-20(19,3)21(16-18,23-14-13-22(4)5)15-17-9-7-6-8-10-17/h6-10,18H,11-16H2,1-5H3	Ramciclane	2-[(2-benzyl-1,7,7-trimethyl-2-bicyclo[2.2.1]heptanyl)oxy]-N,N-dimethylethanamine	CN(C)CCOC1(Cc2ccccc2)CC2CCC1(C)C2(C)C	3052772.0	R6_adenot_2004:1507			BBB+	C	test
InChI=1S/C21H34N2O/c1-4-6-7-11-16-23-17-14-21(15-18-23,20(24)22(3)5-2)19-12-9-8-10-13-19/h8-10,12-13H,4-7,11,14-18H2,1-3H3	Sameridine	N-ethyl-1-hexyl-N-methyl-4-phenylpiperidine-4-carboxamide	CCCCCCN1CCC(C(=O)N(C)CC)(c2ccccc2)CC1	65996.0	R6_adenot_2004:1086			BBB+	C	training
InChI=1S/C21H34NO3/c1-4-22(3,5-2)16-17-25-20(23)21(24,18-12-8-6-9-13-18)19-14-10-7-11-15-19/h6,8-9,12-13,19,24H,4-5,7,10-11,14-17H2,1-3H3/q+1	Oxyphenonium Bromide|Oxyphenonium	2-(2-cyclohexyl-2-hydroxy-2-phenylacetyl)oxyethyl-diethyl-methylazanium	CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1	5749.0	R14_ghose_2012:750			BBB-	C	training
InChI=1S/C21H34O2/c1-13(22)17-6-7-18-16-5-4-14-12-15(23)8-10-20(14,2)19(16)9-11-21(17,18)3/h14-19,23H,4-12H2,1-3H3/t14-,15-,16+,17-,18+,19+,20+,21-/m1/s1	Pregnanolone	1-[(3R,5R,8R,9S,10S,13S,14S,17S)-3-hydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl]ethanone	CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	31402.0	R51_doninger_2002:291			BBB+	C	training
InChI=1S/C21H36N4O8/c1-4-5-6-7-8-9-16(28)32-11-14(27)18(31-3)19-17(24-12(2)26)13(25-21(22)23)10-15(33-19)20(29)30/h10,13-14,17-19,27H,4-9,11H2,1-3H3,(H,24,26)(H,29,30)(H4,22,23,25)/t13-,14+,17+,18+,19+/m0/s1	Laninamivir Octanoate	(2R,3R,4S)-3-acetamido-4-(diaminomethylideneamino)-2-[(1R,2R)-2-hydroxy-1-methoxy-3-octanoyloxypropyl]-3,4-dihydro-2H-pyran-6-carboxylic acid	CCCCCCCC(=O)OC[C@@H](O)[C@@H](OC)[C@@H]1OC(C(=O)O)=C[C@H](N=C(N)N)[C@H]1NC(C)=O	9847629.0	R23_gupta_2019:1068			BBB-	C	training
InChI=1S/C21H36NO/c1-4-22(5-2,6-3)18-17-21(23,19-13-9-7-10-14-19)20-15-11-8-12-16-20/h7,9-10,13-14,20,23H,4-6,8,11-12,15-18H2,1-3H3/q+1	Tridihexethyl Chloride|Tridihexethyl	(3-cyclohexyl-3-hydroxy-3-phenylpropyl)-triethylazanium	CC[N+](CC)(CC)CCC(O)(c1ccccc1)C1CCCCC1	20299.0	R14_ghose_2012:916			BBB-	C	training
InChI=1S/C21H39N7O12/c1-5-21(36,4-30)16(40-17-9(26-2)13(34)10(31)6(3-29)38-17)18(37-5)39-15-8(28-20(24)25)11(32)7(27-19(22)23)12(33)14(15)35/h4-18,26,29,31-36H,3H2,1-2H3,(H4,22,23,27)(H4,24,25,28)/t5-,6-,7+,8-,9-,10-,11+,12-,13-,14+,15+,16-,17-,18-,21+/m0/s1	Streptomycin	2-[(1R,2R,3S,4R,5R,6S)-3-(diaminomethylideneamino)-4-[(2R,3R,4R,5S)-3-[(2S,3S,4S,5R,6S)-4,5-dihydroxy-6-(hydroxymethyl)-3-(methylamino)oxan-2-yl]oxy-4-formyl-4-hydroxy-5-methyloxolan-2-yl]oxy-2,5,6-trihydroxycyclohexyl]guanidine	CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](N=C(N)N)[C@@H](O)[C@@H]3N=C(N)N)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O	19649.0	R6_adenot_2004:130|R23_gupta_2019:925|R28_li_2005:288			BBB-	C	training
InChI=1S/C21H41N5O11/c1-26-11-14(30)18-8(33-20(11)37-21-16(32)13(29)10(25)9(4-27)34-21)3-7(24)19(36-18)35-17-6(23)2-5(22)12(28)15(17)31/h5-21,26-32H,2-4,22-25H2,1H3/t5-,6+,7-,8+,9-,10-,11+,12+,13+,14-,15-,16-,17-,18+,19+,20-,21-/m1/s1	Apramycin	(2R,3R,4S,5S,6S)-2-[[(2R,3S,4R,4aR,6S,7R,8aS)-7-amino-6-[(1R,2R,3S,4R,6S)-4,6-diamino-2,3-dihydroxycyclohexyl]oxy-4-hydroxy-3-(methylamino)-2,3,4,4a,6,7,8,8a-octahydropyrano[3,2-b]pyran-2-yl]oxy]-5-amino-6-(hydroxymethyl)oxane-3,4-diol	CN[C@@H]1[C@@H](O[C@H]2O[C@H](CO)[C@@H](N)[C@H](O)[C@H]2O)O[C@H]2C[C@@H](N)[C@@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](N)C[C@@H]3N)O[C@@H]2[C@@H]1O	3081545.0	R6_adenot_2004:110			BBB-	C	training
InChI=1S/C21H41N5O7/c1-4-26-13-7-12(24)16(32-19-11(23)6-5-10(8-22)31-19)14(27)17(13)33-20-15(28)18(25-3)21(2,29)9-30-20/h5,11-20,25-29H,4,6-9,22-24H2,1-3H3/t11-,12+,13-,14+,15-,16-,17+,18-,19-,20-,21+/m1/s1	Netilmicin	(2R,3R,4R,5R)-2-[(1S,2S,3R,4S,6R)-4-amino-3-[[(2S,3R)-3-amino-6-(aminomethyl)-3,4-dihydro-2H-pyran-2-yl]oxy]-6-(ethylamino)-2-hydroxycyclohexyl]oxy-5-methyl-4-(methylamino)oxane-3,5-diol	CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O	441306.0	R6_adenot_2004:127			BBB-	C	training
InChI=1S/C21H41N7O12/c1-5-21(36,4-30)16(40-17-9(26-2)13(34)10(31)6(3-29)38-17)18(37-5)39-15-8(28-20(24)25)11(32)7(27-19(22)23)12(33)14(15)35/h5-18,26,29-36H,3-4H2,1-2H3,(H4,22,23,27)(H4,24,25,28)/t5-,6-,7+,8-,9-,10-,11+,12-,13-,14+,15+,16-,17-,18-,21+/m0/s1	Dihydrostreptomycin	2-[(1R,2R,3S,4R,5R,6S)-3-(diaminomethylideneamino)-4-[(2R,3R,4R,5S)-3-[(2S,3S,4S,5R,6S)-4,5-dihydroxy-6-(hydroxymethyl)-3-(methylamino)oxan-2-yl]oxy-4-hydroxy-4-(hydroxymethyl)-5-methyloxolan-2-yl]oxy-2,5,6-trihydroxycyclohexyl]guanidine	CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](N=C(N)N)[C@@H](O)[C@@H]3N=C(N)N)O[C@@H](C)[C@]2(O)CO)O[C@@H](CO)[C@H](O)[C@H]1O	439369.0	R6_adenot_2004:116			BBB-	C	training
InChI=1S/C21H43N5O12/c22-2-9-14(31)15(32)12(25)20(35-9)37-18-7(23)1-8(26-6(3-27)4-28)19(17(18)34)38-21-16(33)11(24)13(30)10(5-29)36-21/h6-21,26-34H,1-5,22-25H2/t7-,8+,9+,10+,11-,12+,13+,14+,15+,16+,17-,18+,19-,20+,21+/m0/s1	Propikacin	(2R,3S,4R,5R,6R)-5-amino-6-[(1R,2S,3S,4R,6S)-6-amino-3-[(2S,3R,4S,5S,6R)-4-amino-3,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4-(1,3-dihydroxypropan-2-ylamino)-2-hydroxycyclohexyl]oxy-2-(aminomethyl)oxane-3,4-diol	NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](NC(CO)CO)C[C@@H]2N)[C@H](N)[C@@H](O)[C@@H]1O	9872451.0	R6_adenot_2004:128			BBB-	C	training
InChI=1S/C21H43N5O7/c1-9(25-3)13-6-5-10(22)19(31-13)32-16-11(23)7-12(24)17(14(16)27)33-20-15(28)18(26-4)21(2,29)8-30-20/h9-20,25-29H,5-8,22-24H2,1-4H3	Gentamicin	2-[4,6-diamino-3-[3-amino-6-[1-(methylamino)ethyl]oxan-2-yl]oxy-2-hydroxycyclohexyl]oxy-5-methyl-4-(methylamino)oxane-3,5-diol	CNC(C)C1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1	3467.0	R23_gupta_2019:630			BBB-	C	training
InChI=1S/C21H46NO4P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-20-25-27(23,24)26-21-19-22(2,3)4/h5-21H2,1-4H3	Miltefosine	hexadecyl 2-(trimethylazaniumyl)ethyl phosphate	CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C	3599.0	R14_ghose_2012:696|R25_brito_sanchez_2015:450	-1.14	A	BBB-	A	training
InChI=1S/C21H46NO4P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-20-25-27(23,24)26-21-19-22(2,3)4/h5-21H2,1-4H3/p+1	N-Hexadecylphosphonocholine	2-[hexadecoxy(hydroxy)phosphoryl]oxyethyl-trimethylazanium	CCCCCCCCCCCCCCCCOP(=O)(O)OCC[N+](C)(C)C	3600.0	R46_mendoza_valencia_2017:376	-1.14	A	BBB-	A	training
InChI=1S/C22H15ClF6N2O/c1-31(12-13-8-14(21(24,25)26)10-15(9-13)22(27,28)29)20(32)18-11-30-7-6-16(18)17-4-2-3-5-19(17)23/h2-11H,12H2,1H3	19|N-[[3,5-Bis(Trifluoromethyl)Phenyl]Methyl]-4-(2-Chlorophenyl)-N-Methylpyridine-3-Carboxamide	N-[[3,5-bis(trifluoromethyl)phenyl]methyl]-4-(2-chlorophenyl)-N-methylpyridine-3-carboxamide	CN(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(=O)c1cnccc1-c1ccccc1Cl	9847664.0	R47_radchenko_2020:397	0.89	A	BBB+	A	test
InChI=1S/C22H16F2N2/c23-19-12-10-18(11-13-19)22(26-15-14-25-16-26,17-6-2-1-3-7-17)20-8-4-5-9-21(20)24/h1-16H	Flutrimazole	1-[(2-fluorophenyl)-(4-fluorophenyl)-phenylmethyl]imidazole	Fc1ccc(C(c2ccccc2)(c2ccccc2F)n2ccnc2)cc1	3401.0	R23_gupta_2019:1063			BBB-	C	training
InChI=1S/C22H16O8/c1-2-28-20(25)15(16-18(23)11-7-3-5-9-13(11)29-21(16)26)17-19(24)12-8-4-6-10-14(12)30-22(17)27/h3-10,15,23-24H,2H2,1H3	Neodicoumarol|Ethyl Biscoumacetate	ethyl 2,2-bis(4-hydroxy-2-oxochromen-3-yl)acetate	CCOC(=O)C(c1c(O)c2ccccc2oc1=O)c1c(O)c2ccccc2oc1=O	54685524.0	R51_doninger_2002:96			BBB-	C	test
InChI=1S/C22H17ClN2/c23-21-14-8-7-13-20(21)22(25-16-15-24-17-25,18-9-3-1-4-10-18)19-11-5-2-6-12-19/h1-17H	Clotrimazole	1-[(2-chlorophenyl)-diphenylmethyl]imidazole	Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1	2812.0	R14_ghose_2012:465|R23_gupta_2019:476|R51_doninger_2002:29			BBB-	C	training
InChI=1S/C22H17N3O/c1-16-8-2-5-12-20(16)25-21(14-13-17-9-6-7-15-23-17)24-19-11-4-3-10-18(19)22(25)26/h2-15H,1H3/b14-13-	Piriqualone|4(3H)-Quinazolinone, 2-[2-(2-Pyridyl)Vinyl]-3-O-Tolyl-	3-(2-methylphenyl)-2-[(Z)-2-pyridin-2-ylethenyl]quinazolin-4-one	Cc1ccccc1-n1c(/C=C\c2ccccn2)nc2ccccc2c1=O	36791339.0	R6_adenot_2004:483			BBB+	C	training
InChI=1S/C22H18N2/c1-3-7-18(8-4-1)19-11-13-21(14-12-19)22(24-16-15-23-17-24)20-9-5-2-6-10-20/h1-17,22H	Bifonazole	1-[phenyl-(4-phenylphenyl)methyl]imidazole	c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1	2378.0	R23_gupta_2019:394			BBB-	C	training
InChI=1S/C22H18N4OS/c1-23-22(27)18-7-2-3-8-21(18)28-16-10-11-17-19(25-26-20(17)14-16)12-9-15-6-4-5-13-24-15/h2-14H,1H3,(H,23,27)(H,25,26)/b12-9+	Axitinib	N-methyl-2-[[3-[(E)-2-pyridin-2-ylethenyl]-1H-indazol-6-yl]sulfanyl]benzamide	CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1	6450551.0	R23_gupta_2019:369			BBB-	C	training
InChI=1S/C22H18N6/c1-15-12-18(4-3-10-23)13-16(2)21(15)27-20-9-11-25-22(28-20)26-19-7-5-17(14-24)6-8-19/h3-9,11-13H,1-2H3,(H2,25,26,27,28)/b4-3+	Rilpivirine	4-[[4-[4-[(E)-2-cyanoethenyl]-2,6-dimethylanilino]pyrimidin-2-yl]amino]benzonitrile	Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1	6451164.0	R23_gupta_2019:887			BBB-	C	training
InChI=1S/C22H19ClO3/c23-16-11-9-14(10-12-16)13-5-7-15(8-6-13)19-20(24)17-3-1-2-4-18(17)21(25)22(19)26/h1-4,9-13,15,24H,5-8H2	Atovaquone	3-[4-(4-chlorophenyl)cyclohexyl]-4-hydroxynaphthalene-1,2-dione	O=C1C(=O)c2ccccc2C(O)=C1C1CCC(c2ccc(Cl)cc2)CC1	74989.0	R14_ghose_2012:366|R23_gupta_2019:367|R28_li_2005:231			BBB-	C	test
InChI=1S/C22H19N3O4/c1-24-10-19(26)25-16(22(24)27)9-14-13-4-2-3-5-15(13)23-20(14)21(25)12-6-7-17-18(8-12)29-11-28-17/h2-8,16,21,23H,9-11H2,1H3/t16-,21-/m1/s1	Tadalafil	(2R,8R)-2-(1,3-benzodioxol-5-yl)-6-methyl-3,6,17-triazatetracyclo[8.7.0.03,8.011,16]heptadeca-1(10),11,13,15-tetraene-4,7-dione	CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O	110635.0	R14_ghose_2012:872|R23_gupta_2019:946|R47_radchenko_2020:509	-1.0	A	BBB+	A	training
InChI=1S/C22H19N5/c1-15-12-27(14-25-15)18-7-4-6-17(11-18)26-22-20-10-9-16-5-2-3-8-19(16)21(20)23-13-24-22/h2-8,11-14H,9-10H2,1H3,(H,23,24,26)	Fr 260010|N-(3-(4-Methyl-1H-Imidazol-1-Yl)Phenyl)-5,6-Dihydrobenzo(H)Quinazolin-4-Amine	N-[3-(4-methylimidazol-1-yl)phenyl]-5,6-dihydrobenzo[h]quinazolin-4-amine	Cc1cn(-c2cccc(Nc3ncnc4c3CCc3ccccc3-4)c2)cn1	9968450.0	R26_chico_2009:197	0.3	A	BBB+	A	training
InChI=1S/C22H19NO4/c1-15(24)26-19-10-6-17(7-11-19)22(21-5-3-4-14-23-21)18-8-12-20(13-9-18)27-16(2)25/h3-14,22H,1-2H3	Bisacodyl	[4-[(4-acetyloxyphenyl)-pyridin-2-ylmethyl]phenyl] acetate	CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1	2391.0	R14_ghose_2012:398			BBB-	C	training
InChI=1S/C22H20ClN3/c1-25-10-12-26(13-11-25)22-15-16-14-17(23)6-7-18(16)20(8-9-24)19-4-2-3-5-21(19)22/h2-8,14-15H,10-13H2,1H3/b20-8-	Rilapine	(2Z)-2-[6-chloro-10-(4-methylpiperazin-1-yl)-2-tricyclo[9.4.0.03,8]pentadeca-1(15),3(8),4,6,9,11,13-heptaenylidene]acetonitrile	CN1CCN(C2=Cc3cc(Cl)ccc3/C(=C/C#N)c3ccccc32)CC1	10090005.0	R6_adenot_2004:1619			BBB+	C	training
InChI=1S/C22H20FN3O2/c1-26-18(13-25-22(27)16-9-10-28-14-16)12-24-21(15-5-3-2-4-6-15)19-8-7-17(23)11-20(19)26/h2-11,14,18H,12-13H2,1H3,(H,25,27)	Lufuradom	N-[(8-fluoro-1-methyl-5-phenyl-2,3-dihydro-1,4-benzodiazepin-2-yl)methyl]furan-3-carboxamide	CN1c2cc(F)ccc2C(c2ccccc2)=NCC1CNC(=O)c1ccoc1	3045400.0	R6_adenot_2004:1106			BBB+	C	training
InChI=1S/C22H20FN3OS/c1-26-16(13-25-22(27)15-10-11-28-14-15)12-24-21(17-6-2-4-8-19(17)23)18-7-3-5-9-20(18)26/h2-11,14,16H,12-13H2,1H3,(H,25,27)	Tifluadom	N-[[5-(2-fluorophenyl)-1-methyl-2,3-dihydro-1,4-benzodiazepin-2-yl]methyl]thiophene-3-carboxamide	CN1c2ccccc2C(c2ccccc2F)=NCC1CNC(=O)c1ccsc1	115208.0	R7_andres_2006:173|R28_li_2005:323|R29_subramanian_2003:168			BBB+	C	training
InChI=1S/C22H20N2/c1-2-6-19(7-3-1)16-24-17-20(21-8-4-5-9-22(21)24)11-10-18-12-14-23-15-13-18/h1-9,12-15,17H,10-11,16H2	Benzindopyrine	1-benzyl-3-(2-pyridin-4-ylethyl)indole	c1ccc(Cn2cc(CCc3ccncc3)c3ccccc32)cc1	21770.0	R6_adenot_2004:1420			BBB+	C	test
InChI=1S/C22H20N4O8S2/c23-18(27)13-6-8-25(9-7-13)10-14-11-35-21-15(20(29)26(21)16(14)22(30)31)24-19(28)17(36(32,33)34)12-4-2-1-3-5-12/h1-9,15,17,21H,10-11H2,(H4-,23,24,27,28,30,31,32,33,34)/t15-,17-,21-/m1/s1	Cefsulodin|Sdccgsbi-0050247.P002	(1R)-2-[[(6R,7R)-3-[(4-carbamoylpyridin-1-ium-1-yl)methyl]-2-carboxy-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-en-7-yl]amino]-2-oxo-1-phenylethanesulfonate	NC(=O)c1cc[n+](CC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)[C@@H](c4ccccc4)S(=O)(=O)[O-])[C@H]3SC2)cc1	57514697.0	R6_adenot_2004:195			BBB-	C	training
InChI=1S/C22H21Cl3N4O/c1-14-20(22(30)27-28-11-3-2-4-12-28)26-29(19-10-9-17(24)13-18(19)25)21(14)15-5-7-16(23)8-6-15/h5-10,13H,2-4,11-12H2,1H3,(H,27,30)	Rimonabant	5-(4-chlorophenyl)-1-(2,4-dichlorophenyl)-4-methyl-N-piperidin-1-ylpyrazole-3-carboxamide	Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1	104850.0	R37_chen_2011:84			BBB+	C	test
