drugbank_id,chembl_id,name,groups,BBB_class,bbb_prob
DB07665,CHEMBL257543,"N-[2-(carbamimidamidooxy)ethyl]-2-{6-cyano-3-[(2,2-difluoro-2-pyridin-2-ylethyl)amino]-2-fluorophenyl}acetamide",['experimental'],+,0.8198
DB07666,CHEMBL1232261,"(3R,4S)-1-{6-[3-(METHYLSULFONYL)PHENYL]PYRIMIDIN-4-YL}-4-(2,4,5-TRIFLUOROPHENYL)PYRROLIDIN-3-AMINE",['experimental'],+,0.9402
DB07667,,"2-((3',5'-DIMETHYL-4'-HYDROXYPHENYL)AZO)BENZOIC ACID",['experimental'],-,0.5422
DB07668,,alpha-Methyl-2-hydroxy-4-diethylaminocinnamic acid,['experimental'],-,0.8548
DB07669,CHEMBL354201,"2,3-Dimethyl-1,4-naphthoquinone",['experimental'],+,0.8402
DB07670,CHEMBL332958,"N,4-Dimethyl-N-(1-phenyl-1H-pyrazol-5-yl)benzenesulfonamide",['experimental'],+,0.9451
DB07671,,"2-[1-METHYLHEXYL]-4,6-DINITROPHENOL",['experimental'],+,0.6388
DB07672,,TRANS-2-(DIMETHYLPHENYLSILYL)-PIPERIDINE-N-OXIDE,['experimental'],+,0.972
DB07673,,(2S)-2-Methyl-3-phenylpropanoic acid,['experimental'],+,0.9703
DB07674,CHEMBL1232328,"O,O-DIETHYL HYDROGEN THIOPHOSPHATE",['experimental'],+,0.9167
DB07675,CHEMBL24038,(2S)-2-ETHOXY-3-{4-[2-(10H-PHENOXAZIN-10-YL)ETHOXY]PHENYL}PROPANOIC ACID,['experimental'],+,0.9427
DB07676,,"3-({[(3S)-3,4-dihydroxybutyl]oxy}amino)-1H,2'H-2,3'-biindol-2'-one",['experimental'],+,0.6263
DB07677,CHEMBL483348,"2-methyl-3,5,7,8-tetrahydro-4H-thiopyrano[4,3-d]pyrimidin-4-one",['experimental'],+,0.9828
DB07678,,"(9ALPHA,13BETA,17BETA)-2-[(1Z)-BUT-1-EN-1-YL]ESTRA-1,3,5(10)-TRIENE-3,17-DIOL",['experimental'],+,0.9473
DB07679,,"(9S,12S)-9-(1-methylethyl)-7,10-dioxo-2-oxa-8,11-diazabicyclo[12.2.2]octadeca-1(16),14,17-triene-12-carboxylic acid",['experimental'],-,0.9509
DB07680,,[(1S)-1-(5-CHLORO-1-BENZOTHIEN-3-YL)-2-(2-NAPHTHYLAMINO)-2-OXOETHYL]PHOSPHONIC ACID,['experimental'],+,0.8641
DB07681,,DODECANESULFONATE ION,['experimental'],+,0.9659
DB07683,,"N-(dibenzo[b,d]thiophen-3-ylsulfonyl)-L-valine",['experimental'],+,0.5349
DB07684,,5-(DIMETHYLAMINO)-2-NAPHTHALENESULFONIC ACID,['experimental'],+,0.9157
DB07685,CHEMBL206109,"4-{[5-(CYCLOHEXYLMETHOXY)[1,2,4]TRIAZOLO[1,5-A]PYRIMIDIN-7-YL]AMINO}BENZENESULFONAMIDE",['experimental'],+,0.9232
DB07686,CHEMBL203569,"4-{[5-(CYCLOHEXYLAMINO)[1,2,4]TRIAZOLO[1,5-A]PYRIMIDIN-7-YL]AMINO}BENZENESULFONAMIDE",['experimental'],+,0.9013
DB07687,CHEMBL380331,"4-({5-[(4-AMINOCYCLOHEXYL)AMINO][1,2,4]TRIAZOLO[1,5-A]PYRIMIDIN-7-YL}AMINO)BENZENESULFONAMIDE",['experimental'],+,0.8993
DB07688,CHEMBL203407,"4-{[5-(CYCLOHEXYLOXY)[1,2,4]TRIAZOLO[1,5-A]PYRIMIDIN-7-YL]AMINO}BENZENESULFONAMIDE",['experimental'],+,0.9016
DB07689,CHEMBL1232399,"METHYL 1-(4-{[(2,4-DIAMINOPTERIDIN-6-YL)METHYL]AMINO}BENZOYL)PIPERIDINE-4-CARBOXYLATE",['experimental'],+,0.867
DB07691,CHEMBL523395,"2-({[3-(3,4-dihydroisoquinolin-2(1H)-ylsulfonyl)phenyl]carbonyl}amino)benzoic acid",['experimental'],-,0.5802
DB07692,CHEMBL1090777,"1-[(2,6-difluorophenyl)sulfonyl]-4-(2,3-dihydro-1,4-benzodioxin-6-ylsulfonyl)piperazine",['experimental'],+,0.9205
DB07693,CHEMBL489657,"N-(3,5-dibromo-4-hydroxyphenyl)-2,6-dimethylbenzamide",['experimental'],+,0.9583
DB07694,CHEMBL489285,"2,5-dichloro-N-(3,5-dibromo-4-hydroxyphenyl)benzamide",['experimental'],+,0.9763
DB07695,CHEMBL453137,"N-(3,5-dibromo-4-hydroxyphenyl)-4-hydroxy-3,5-dimethylbenzamide",['experimental'],+,0.9232
DB07696,,methyl (3S)-3-[(tert-butoxycarbonyl)amino]-4-oxopentanoate,['experimental'],+,0.9112
DB07697,CHEMBL1088762,"1-(2,3-dihydro-1,4-benzodioxin-6-ylsulfonyl)-4-[(4-methoxyphenyl)sulfonyl]piperazine",['experimental'],+,0.9624
DB07698,,"3-(3-aminophenyl)-N-(3-chlorophenyl)pyrazolo[1,5-a]pyrimidin-5-amine",['experimental'],+,0.9417
DB07700,CHEMBL521703,"3-carboxamido-1,3,5(10)-estratrien-17(R)-spiro-2'(5',5'-dimethyl-6'oxo)tetrahydropyran",['experimental'],+,0.9563
DB07701,CHEMBL107316,"1-BENZYL-4-[(5,6-DIMETHOXY-1-INDANON-2-YL)METHYL]PIPERIDINE",['experimental'],+,0.9953
DB07702,CHEMBL1232445,17alpha-Estriol,['experimental'],+,0.7057
DB07703,,"(3R,4S,5S,7R,9E,11R,12R)-12-ETHYL-4-HYDROXY-3,5,7,11-TETRAMETHYLOXACYCLODODEC-9-ENE-2,8-DIONE",['experimental'],+,0.9566
DB07704,CHEMBL487739,"6-AMINO-4-[2-(4-METHOXYPHENYL)ETHYL]-1,7-DIHYDRO-8H-IMIDAZO[4,5-G]QUINAZOLIN-8-ONE",['experimental'],+,0.9645
DB07705,,(S)-econazole,['experimental'],+,0.9823
DB07706,CHEMBL467987,2-Hydroxyestradiol,['experimental'],+,0.7057
DB07707,,"(9BETA,11ALPHA,13ALPHA,14BETA,17ALPHA)-11-(METHOXYMETHYL)ESTRA-1(10),2,4-TRIENE-3,17-DIOL",['experimental'],+,0.92
DB07708,CHEMBL180071,3-CHLORO-2-(4-HYDROXYPHENYL)-2H-INDAZOL-5-OL,['experimental'],+,0.9715
DB07710,CHEMBL1160965,PHENYLALANYLAMINODI(ETHYLOXY)ETHYL BENZENESULFONAMIDEAMINOCARBONYLBENZENESULFONAMIDE,['experimental'],+,0.8497
DB07711,CHEMBL296435,"(2S,3R)-3-(6-amino-9H-purin-9-yl)nonan-2-ol",['experimental'],+,0.8503
DB07712,CHEMBL180517,3-ETHYL-2-(4-HYDROXYPHENYL)-2H-INDAZOL-5-OL,['experimental'],+,0.9698
DB07713,CHEMBL382201,"(1S)-1-{[(4'-methoxy-1,1'-biphenyl-4-yl)sulfonyl]amino}-2-methylpropylphosphonic acid",['experimental'],-,0.5296
DB07714,CHEMBL135287,"6-(3-METHYL-1,4-DIOXO-1,4-DIHYDRONAPHTHALEN-2-YL)HEXANOIC ACID",['experimental'],+,0.5544
DB07715,CHEMBL289277,Emodin,['investigational'],+,0.5663
DB07716,,"(4Z)-2,8:7,12:11,15:14,18:17,22-PENTAANHYDRO-4,5,6,9,10,13,19,20,21-NONADEOXY-D-ARABINO-D-ALLO-D-ALLO-DOCOSA-4,9,20-TRIENITOL",['experimental'],+,0.7936
DB07717,CHEMBL485835,"(5S,8R,9S,10S,13R,14S,17S)-13-{2-[(3,5-DIFLUOROBENZYL)OXY]ETHYL}-17-HYDROXY-10-METHYLHEXADECAHYDRO-3H-CYCLOPENTA[A]PHENANTHREN-3-ONE",['experimental'],+,0.978
DB07718,CHEMBL607712,4-Hydroxyphenylpyruvic acid,['experimental'],+,0.6663
DB07719,,"[(3R)-3-(Methylcarbamoyl)-2-{[(2-methyl-2-propanyl)oxy]carbonyl}-1,2,3,4-tetrahydro-7-isoquinolinyl]sulfamic acid",['experimental'],+,0.5259
DB07720,CHEMBL298826,Epibatidine,['experimental'],+,0.9767
DB07721,,DIETHYL 4-METHOXYPHENYL PHOSPHATE,['experimental'],+,0.8805
DB07722,,3-(4-NITRO-PHENOXY)-PROPAN-1-OL,['experimental'],+,0.8884
DB07723,,3-(5-methoxy-1H-indol-3-yl)propanoic acid,['experimental'],+,0.9077
DB07724,CHEMBL1232583,Indeglitazar,['experimental'],+,0.912
DB07726,CHEMBL242080,t-Butylhydroquinone,['experimental'],+,0.7813
DB07728,CHEMBL226471,"2-[2-(2-FLUOROPHENYL)PYRIDIN-4-YL]-1,5,6,7-TETRAHYDRO-4H-PYRROLO[3,2-C]PYRIDIN-4-ONE",['experimental'],+,0.9398
DB07729,CHEMBL1213447,3-fluoro-N-[3-(1H-tetrazol-5-yl)phenyl]benzamide,['experimental'],+,0.992
DB07730,,"5-(3-HYDROXYPHENYL)ISOTHIAZOL-3(2H)-ONE 1,1-DIOXIDE",['experimental'],+,0.8211
DB07731,CHEMBL215205,CAN-508,['experimental'],+,0.8854
DB07732,,2-[(2-NAPHTHYLSULFONYL)AMINO]ETHYL DIHYDROGEN PHOSPHATE,['experimental'],+,0.8492
DB07733,,"1-METHYL-3-TRIFLUOROMETHYL-1H-THIENO[2,3-C]PYRAZOLE-5-CARBOXYLIC ACID (2-MERCAPTO-ETHYL)-AMIDE",['experimental'],+,0.9848
DB07734,,N-(1-benzylpiperidin-4-yl)-4-sulfanylbutanamide,['experimental'],+,0.9424
DB07735,,"N-[1-(2,6-dimethoxybenzyl)piperidin-4-yl]-4-sulfanylbutanamide",['experimental'],+,0.8769
DB07736,,(2S)-4-(4-fluorobenzyl)-N-(2-sulfanylethyl)piperazine-2-carboxamide,['experimental'],+,0.7642
DB07737,,(2S)-4-(4-fluorobenzyl)-N-(3-sulfanylpropyl)piperazine-2-carboxamide,['experimental'],+,0.679
DB07738,,"N-[1-(5-bromo-2,3-dimethoxybenzyl)piperidin-4-yl]-4-sulfanylbutanamide",['experimental'],+,0.7972
DB07739,CHEMBL177749,"(3R)-3-(FLUOROMETHYL)-7-(THIOMORPHOLIN-4-YLSULFONYL)-1,2,3,4-TETRAHYDROISOQUINOLINE",['experimental'],+,0.9821
DB07740,,"(7R,12R,13R)-13-formyl-12,14-dihydroxy-3,5,7-trimethyltetradeca-2,4-dienoic acid",['experimental'],+,0.8607
DB07741,,"4-(1R,3AS,4R,8AS,8BR)-[1-DIFLUOROMETHYL-2-(4-FLUOROBENZYL)-3-OXODECAHYDROPYRROLO[3,4-A]PYRROLIZIN-4-YL]BENZAMIDINE",['experimental'],+,0.9848
DB07742,,"N-(2,3-DIFLUORO-BENZYL)-4-SULFAMOYL-BENZAMIDE",['experimental'],+,0.9482
DB07743,CHEMBL379642,"S-[5-(TRIFLUOROMETHYL)-4H-1,2,4-TRIAZOL-3-YL] 5-(PHENYLETHYNYL)FURAN-2-CARBOTHIOATE",['experimental'],+,0.9746
DB07744,CHEMBL205821,Z-Val-Ala-Asp fluoromethyl ketone,['experimental'],-,0.7676
DB07745,,2-{[4-(TRIFLUOROMETHOXY)BENZOYL]AMINO}ETHYL DIHYDROGEN PHOSPHATE,['experimental'],+,0.9472
DB07746,CHEMBL230172,3-ETHYL-6-{[(4-FLUOROPHENYL)SULFONYL]AMINO}-2-METHYLBENZOIC ACID,['experimental'],+,0.5
DB07747,,"(3R)-N-(4-CHLOROPHENYL)-3-(HYDROXYMETHYL)-1,2,3,4-TETRAHYDROISOQUINOLINE-7-SULFONAMIDE",['experimental'],+,0.7966
DB07748,,2-({[4-(TRIFLUOROMETHOXY)PHENYL]SULFONYL}AMINO)ETHYL DIHYDROGEN PHOSPHATE,['experimental'],+,0.8243
DB07749,,2-ACETYLAMINO-4-METHYL-PENTANOIC ACID (1-FORMYL-2-PHENYL-ETHYL)-AMIDE,['experimental'],+,0.8448
DB07750,,"(2R)-1-[4-({4-[(2,5-Dichlorophenyl)amino]-2-pyrimidinyl}amino)phenoxy]-3-(dimethylamino)-2-propanol",['experimental'],-,0.5075
DB07751,,"(2S)-1-[4-({6-[(2,6-Difluorophenyl)amino]-4-pyrimidinyl}amino)phenoxy]-3-(dimethylamino)-2-propanol",['experimental'],+,0.5973
DB07753,CHEMBL432234,"3',5'-DIFLUOROBIPHENYL-4-CARBOXYLIC ACID",['experimental'],+,0.9797
DB07754,,DCFBC,['experimental'],+,0.8431
DB07755,,"(2S)-1-[4-({4-[(2,5-Dichlorophenyl)amino]-2-pyrimidinyl}amino)phenoxy]-3-(dimethylamino)-2-propanol",['experimental'],-,0.5075
DB07756,,"1-[3-({[(4-AMINO-5-FLUORO-2-METHYLQUINOLIN-3-YL)METHYL]THIO}METHYL)PHENYL]-2,2,2-TRIFLUOROETHANE-1,1-DIOL",['experimental'],+,0.865
DB07757,CHEMBL211614,"(9aS)-4-bromo-9a-butyl-7-hydroxy-1,2,9,9a-tetrahydro-3H-fluoren-3-one",['experimental'],+,0.9287
DB07758,CHEMBL370437,"5-(2,5-DICHLOROPHENYL)-2-FUROIC ACID",['experimental'],+,0.9723
DB07759,CHEMBL200377,5-[2-(TRIFLUOROMETHYL)PHENYL]-2-FUROIC ACID,['experimental'],+,0.9838
DB07760,CHEMBL1213371,"3-[(1E,7E)-8-(2,6-dioxo-1,2,3,6-tetrahydropyrimidin-4-yl)-3,6-dioxa-2,7-diazaocta-1,7-dien-1-yl]benzoic acid",['experimental'],+,0.7035
DB07761,,"(2R)-1-[4-({6-[(2,6-Difluorophenyl)amino]-4-pyrimidinyl}amino)phenoxy]-3-(dimethylamino)-2-propanol",['experimental'],+,0.5973
DB07762,,4-(N-ACETYLAMINO)-3-[N-(2-ETHYLBUTANOYLAMINO)]BENZOIC ACID,['experimental'],+,0.7626
DB07763,,"(5S)-3-ANILINO-5-(2,4-DIFLUOROPHENYL)-5-METHYL-1,3-OXAZOLIDINE-2,4-DIONE",['experimental'],+,0.9645
DB07764,CHEMBL1232699,Fluorescin,['experimental'],+,0.7005
DB07765,CHEMBL1232702,"METHYL 1-(4-{[(2,4-DIAMINOPTERIDIN-6-YL)METHYL](METHYL)AMINO}BENZOYL)PIPERIDINE-4-CARBOXYLATE",['experimental'],+,0.7827
DB07766,,"(2Z,3E)-2,3'-biindole-2',3(1H,1'H)-dione 3-{O-[(3R)-3,4-dihydroxybutyl]oxime}",['experimental'],+,0.5067
DB07767,CHEMBL32749,Ferulic acid,['experimental'],-,0.5305
DB07768,CHEMBL196228,Epitestosterone,['experimental'],+,0.973
DB07769,CHEMBL124718,S-3-(4-FLUOROPHENOXY)-2-HYDROXY-2-METHYL-N-[4-NITRO-3-(TRIFLUOROMETHYL)PHENYL]PROPANAMIDE,['experimental'],-,0.5752
DB07770,,5-(4-FLUOROPHENYL)-3-{[(4-METHYLPHENYL)SULFONYL]AMINO}THIOPHENE-2-CARBOXYLIC ACID,['experimental'],-,0.645
DB07771,,"[(3,7,11-TRIMETHYL-DODECA-2,6,10-TRIENYLOXYCARBAMOYL)-METHYL]-PHOSPHONIC ACID",['experimental'],+,0.7356
DB07772,CHEMBL202932,"(1R)-1-{[(4'-methoxy-1,1'-biphenyl-4-yl)sulfonyl]amino}-2-methylpropylphosphonic acid",['experimental'],-,0.5296
DB07773,CHEMBL1160523,5-FLUOROINDOLE PROPANOL PHOSPHATE,['experimental'],+,0.9853
DB07775,,"3',5'-DIBROMO-2',4,4',6'-TETRAHYDROXY AURONE",['experimental'],+,0.8297
DB07776,CHEMBL275638,Flavone,"['approved', 'experimental']",+,0.9641
DB07778,CHEMBL10118,(S)-famoxadone,['experimental'],+,0.9458
DB07779,CHEMBL425584,N-({(2S)-1-[(3R)-3-AMINO-4-(2-FLUOROPHENYL)BUTANOYL]PYRROLIDIN-2-YL}METHYL)BENZAMIDE,['experimental'],+,0.9181
DB07780,CHEMBL69330,Farnesyl diphosphate,['experimental'],+,0.7921
DB07781,,N-[[3-FLUORO-4-ETHOXY-PYRID-2-YL]ETHYL]-N'-[5-NITRILOMETHYL-PYRIDYL]-THIOUREA,['experimental'],+,0.8232
DB07782,,4-AMINO-2-TRIFLUOROMETHYL-5-HYDROXYMETHYLPYRIMIDINE PYROPHOSPHATE,['experimental'],+,0.9193
DB07783,CHEMBL338076,1-((1R)-1-(HYDROXYMETHYL)-3-{6-[(3-PHENYLPROPANOYL)AMINO]-1H-INDOL-1-YL}PROPYL)-1H-IMIDAZOLE-4-CARBOXAMIDE,['experimental'],+,0.7661
DB07784,,"[4-(4-ACETYLAMINO-PHENYL)-3,5-DIOXO-4-AZA-TRICYCLO[5.2.2.0 2,6]UNDEC-1-YLCARBAMOYLOXY]-ACETIC ACID",['experimental'],+,0.8506
DB07785,CHEMBL92404,"1-{(1R,2S)-2-HYDROXY-1-[2-(2-NAPHTHYLOXY)ETHYL]PROPYL}-1H-IMIDAZONE-4-CARBOXAMIDE",['experimental'],+,0.6866
DB07786,,"1-((1R,2S)-1-{2-[2-(4-CHLOROPHENYL)-1,3-BENZOXAZOL-7-YL]ETHYL}-2-HYDROXYPROPYL)-1H-IMIDAZOLE-4-CARBOXAMIDE",['experimental'],+,0.6143
DB07787,CHEMBL361054,"5-FLUORO-1-[4-(4-PHENYL-3,6-DIHYDROPYRIDIN-1(2H)-YL)BUTYL]QUINAZOLINE-2,4(1H,3H)-DIONE",['experimental'],+,0.9592
DB07788,CHEMBL1079087,"(3R,5Z,8S,9S,11E)-8,9,16-TRIHYDROXY-14-METHOXY-3-METHYL-3,4,9,10-TETRAHYDRO-1H-2-BENZOXACYCLOTETRADECINE-1,7(8H)-DIONE",['experimental'],-,0.7072
DB07789,CHEMBL1092830,"1-[5-Methyl-2-(trifluoromethyl)furan-3-yl]-3-[5-[2-[[6-(1H-1,2,4-triazol-5-ylamino)pyrimidin-4-yl]amino]ethyl]-1,3-thiazol-2-yl]urea",['experimental'],+,0.7773
DB07790,CHEMBL478409,N-(2-METHOXYETHYL)-4-({4-[2-METHYL-1-(1-METHYLETHYL)-1H-IMIDAZOL-5-YL]PYRIMIDIN-2-YL}AMINO)BENZENESULFONAMIDE,['experimental'],+,0.7345
DB07791,,4-{[4-(1-CYCLOPROPYL-2-METHYL-1H-IMIDAZOL-5-YL)PYRIMIDIN-2-YL]AMINO}-N-METHYLBENZENESULFONAMIDE,['experimental'],+,0.8613
DB07792,,"(S)-2-CHLORO-N-(1-(2-(2-HYDROXYETHYLAMINO)-2-OXOETHYL)-2-OXO-1,2,3,4-TETRAHYDROQUINOLIN-3-YL)-6H-THIENO[2,3-B]PYRROLE-5-CARBOXAMIDE",['experimental'],-,0.6114
DB07793,,"(2S)-N-[(3S)-1-(2-AMINO-2-OXOETHYL)-2-OXO-1,2,3,4-TETRAHYDROQUINOLIN-3-YL]-2-CHLORO-2H-THIENO[2,3-B]PYRROLE-5-CARBOXAMIDE",['experimental'],+,0.8331
DB07794,CHEMBL259551,"5-(2-PHENYLPYRAZOLO[1,5-A]PYRIDIN-3-YL)-1H-PYRAZOLO[3,4-C]PYRIDAZIN-3-AMINE",['experimental'],+,0.8951
DB07795,CHEMBL31574,Fisetin,['experimental'],+,0.5116
DB07796,,"(3ASR,4RS,8ASR,8BRS)-4-(2-(4-FLUOROBENZYL)-1,3-DIOXODEACAHYDROPYRROLO[3,4-A] PYRROLIZIN-4-YL)BENZAMIDINE",['experimental'],+,0.9856
DB07797,,N-[[3-FLUORO-4-ETHOXY-PYRID-2-YL]ETHYL]-N'-[5-CHLORO-PYRIDYL]-THIOUREA,['experimental'],+,0.8912
DB07798,CHEMBL177101,"(3R)-3-(FLUOROMETHYL)-N-(3,3,3-TRIFLUOROPROPYL)-1,2,3,4-TETRAHYDROISOQUINOLINE-7-SULFONAMIDE",['experimental'],+,0.9475
DB07800,CHEMBL402761,N-(2-(((5-CHLORO-2-PYRIDINYL)AMINO)SULFONYL)PHENYL)-4-(2-OXO-1(2H)-PYRIDINYL)BENZAMIDE,['experimental'],-,0.5054
DB07801,CHEMBL521105,N-butyl-3-{[6-(9H-purin-6-ylamino)hexanoyl]amino}benzamide,['experimental'],+,0.915
DB07802,CHEMBL273101,"3,8-DIBROMO-7-HYDROXY-4-METHYL-2H-CHROMEN-2-ONE",['experimental'],+,0.8794
DB07803,CHEMBL1232889,2-phenyl-1H-imidazole-4-carboxylic acid,['experimental'],+,0.8807
DB07804,CHEMBL220513,"5-(5-CHLORO-2-THIENYL)-N-{(3S)-1-[(1S)-1-METHYL-2-MORPHOLIN-4-YL-2-OXOETHYL]-2-OXOPYRROLIDIN-3-YL}-1H-1,2,4-TRIAZOLE-3-SULFONAMIDE",['experimental'],-,0.8022
DB07805,CHEMBL463588,"3-CHLORO-2,2-DIMETHYL-N-[4-(TRIFLUOROMETHYL)PHENYL]PROPANAMIDE",['experimental'],+,0.9983
DB07806,,"(2R,4S)-2-[(R)-BENZYLCARBAMOYL-PHENYLACETYL-METHYL]-5,5-DIMETHYL-THIAZOLIDINE-4-CARBOXYLIC ACID",['experimental'],-,0.9316
DB07807,CHEMBL213661,"(3R,4R,5R)-5-(HYDROXYMETHYL)-1-(3-PHENYLPROPYL)PIPERIDINE-3,4-DIOL",['experimental'],-,0.7808
DB07808,CHEMBL1213403,"(1S,2R)-2-[(2,5-difluorophenyl)carbamoyl]cyclopropanecarboxylic acid",['experimental'],+,0.9858
DB07809,,4-({[4-(3-METHYLBENZOYL)PYRIDIN-2-YL]AMINO}METHYL)BENZENECARBOXIMIDAMIDE,['experimental'],+,0.9571
DB07810,CHEMBL45068,Phloretin,['experimental'],+,0.699
DB07811,CHEMBL522579,"N-cyclopropyl-2',6-dimethyl-4'-(5-methyl-1,3,4-oxadiazol-2-yl)biphenyl-3-carboxamide",['experimental'],+,0.9638
DB07812,,"N-[(1S)-2-amino-1-phenylethyl]-5-(1H-pyrrolo[2,3-b]pyridin-4-yl)thiophene-2-carboxamide",['experimental'],+,0.963
DB07813,,GLYCYLALANYL-N-2-NAPHTHYL-L-PROLINEAMIDE,['experimental'],+,0.8769
DB07814,CHEMBL1232952,Gibberellic acid,['experimental'],+,0.7665
DB07815,,Gibberellin A4,['experimental'],+,0.7751
DB07816,CHEMBL170077,N-(P-CYANOPHENYL)-N'-DIPHENYLMETHYL-GUANIDINE-ACETIC ACID,['experimental'],+,0.6805
DB07817,,"1-{3-[(4-pyridin-2-ylpiperazin-1-yl)sulfonyl]phenyl}-3-(1,3-thiazol-2-yl)urea",['experimental'],+,0.8516
DB07818,CHEMBL237370,"(2E)-3-(2,4-DICHLOROPHENYL)-N-HYDROXYACRYLAMIDE",['experimental'],+,0.9856
DB07819,CHEMBL1232971,(2E)-3-(4-CHLOROPHENYL)-N-HYDROXYACRYLAMIDE,['experimental'],+,0.9899
DB07820,CHEMBL319139,"6-(3',5'-DIMETHYLBENZYL)-1-ETHOXYMETHYL-5-ISOPROPYLURACIL",['experimental'],+,0.9483
DB07821,,"(1R)-1,2,2-trimethylpropyl (R)-methylphosphinate",['experimental'],+,0.9756
DB07823,,"(2S)-2-[(3aR,4R,7S,7aS)-1,3-dioxooctahydro-2H-4,7-methanoisoindol-2-yl]propanoic acid",['experimental'],+,0.926
DB07824,CHEMBL1213368,"4-ethyl-5-methyl-2-(1H-tetrazol-5-yl)-1,2-dihydro-3H-pyrazol-3-one",['experimental'],+,0.9448
DB07825,,(3S)-1-(4-acetylphenyl)-5-oxopyrrolidine-3-carboxylic acid,['experimental'],+,0.9333
DB07826,CHEMBL296939,2-[4-chloro-2-(phenylcarbonyl)phenoxy]-N-phenylacetamide,['experimental'],+,0.9775
DB07827,CHEMBL496942,"4-{[1-METHYL-2,4-DIOXO-6-(3-PHENYLPROP-1-YN-1-YL)-1,4-DIHYDROQUINAZOLIN-3(2H)-YL]METHYL}BENZOIC ACID",['experimental'],+,0.9017
DB07829,CHEMBL1233024,4-[3-(4-FLUOROPHENYL)-1H-PYRAZOL-4-YL]PYRIDINE,['experimental'],+,0.9876
DB07830,CHEMBL225210,"(4R,5R)-5-AMINO-1-[2-(1,3-BENZODIOXOL-5-YL)ETHYL]-4-(2,4,5-TRIFLUOROPHENYL)PIPERIDIN-2-ONE",['experimental'],+,0.9826
DB07831,,"2-{[(6-OXO-1,6-DIHYDROPYRIDIN-3-YL)METHYL]AMINO}-N-[4-PROPYL-3-(TRIFLUOROMETHYL)PHENYL]BENZAMIDE",['experimental'],+,0.9513
DB07832,CHEMBL237127,"4-{4-[(5-hydroxy-2-methylphenyl)amino]quinolin-7-yl}-1,3-thiazole-2-carbaldehyde",['experimental'],+,0.5648
DB07833,CHEMBL270164,"N-(3-cyanophenyl)-2'-methyl-5'-(5-methyl-1,3,4-oxadiazol-2-yl)-4-biphenylcarboxamide",['experimental'],+,0.9823
DB07834,CHEMBL273158,"N-(cyclopropylmethyl)-2'-methyl-5'-(5-methyl-1,3,4-oxadiazol-2-yl)biphenyl-4-carboxamide",['experimental'],+,0.9841
DB07835,CHEMBL478649,"N~3~-cyclopropyl-N~4~'-(cyclopropylmethyl)-6-methylbiphenyl-3,4'-dicarboxamide",['experimental'],+,0.9785
DB07836,,1-DECYL-3-TRIFLUORO ETHYL-SN-GLYCERO-2-PHOSPHOMETHANOL,['experimental'],+,0.9795
DB07837,CHEMBL549906,"[4-(5-naphthalen-2-yl-1H-pyrrolo[2,3-b]pyridin-3-yl)phenyl]acetic acid",['experimental'],+,0.9637
DB07838,,(Z)-3-BENZYL-5-(2-HYDROXY-3-NITROBENZYLIDENE)-2-THIOXOTHIAZOLIDIN-4-ONE,['experimental'],+,0.7675
DB07839,CHEMBL204785,"N~2~-1,3-BENZOXAZOL-2-YL-3-CYCLOHEXYL-N-{2-[(4-METHOXYPHENYL)AMINO]ETHYL}-L-ALANINAMIDE",['experimental'],+,0.8938
DB07840,,"(E)-[4-(3,5-Difluorophenyl)-3H-pyrrolo[2,3-b]pyridin-3-ylidene](3-methoxyphenyl)methanol",['experimental'],+,0.9405
DB07841,,Geranylgeranyl diphosphate,['experimental'],+,0.7921
DB07842,CHEMBL191060,(2S)-2-(4-ethylphenoxy)-3-phenylpropanoic acid,['experimental'],+,0.7926
DB07843,CHEMBL220529,5-CHLORO-N-{(3S)-1-[(1S)-1-METHYL-2-MORPHOLIN-4-YL-2-OXOETHYL]-2-OXOPYRROLIDIN-3-YL}-1-BENZOTHIOPHENE-2-SULFONAMIDE,['experimental'],+,0.6061
DB07844,CHEMBL217914,6-CHLORO-N-{(3S)-1-[(1S)-1-METHYL-2-MORPHOLIN-4-YL-2-OXOETHYL]-2-OXOPYRROLIDIN-3-YL}-1-BENZOTHIOPHENE-2-SULFONAMIDE,['experimental'],+,0.6061
DB07845,,"2-fluoro-6-{[2-({2-methoxy-4-[(methylsulfonyl)methyl]phenyl}amino)-7H-pyrrolo[2,3-d]pyrimidin-4-yl]amino}benzamide",['experimental'],-,0.5255
DB07846,,"(3,4,8b-Trimethyl-3-oxido-2,3a-dihydro-1H-pyrrolo[2,3-b]indol-3-ium-7-yl) N-(2-ethylphenyl)carbamate",['experimental'],+,0.9696
DB07847,CHEMBL385587,6-CHLORO-N-{(3S)-1-[(1S)-1-METHYL-2-(4-MORPHOLINYL)-2-OXO ETHYL]-2-OXO-3-PYRROLIDINYL}-2-NAPHTHALENESULFONAMIDE,['experimental'],+,0.5954
DB07848,CHEMBL375112,5-Chloro-N-{(3S)-1-[(2S)-1-(4-morpholinyl)-1-oxo-2-propanyl]-2-oxo-3-pyrrolidinyl}-1H-indole-2-sulfonamide,['experimental'],-,0.6956
DB07849,,S-NONYL-CYSTEINE,['experimental'],+,0.637
DB07850,,"(1R,2S)-2-(5-thioxo-4,5-dihydro-1H-1,2,4-triazol-3-yl)cyclohexanecarboxylic acid",['experimental'],+,0.8381
